WKT,name,description
"POLYGON ((110.0432121 -7.9030904, 110.0784666 -7.9130058, 110.1402647 -7.9429295, 110.1773436 -7.9633307, 110.2199156 -7.9932507, 110.2927 -8.0150093, 110.3366453 -8.0326873, 110.3544981 -8.0558035, 110.3943236 -8.0748394, 110.4520018 -8.1033916, 110.5137999 -8.1305822, 110.5769713 -8.141458, 110.6099303 -8.150974, 110.6566222 -8.1754428, 110.7005675 -8.1781615, 110.7088072 -8.1999101, 110.7527525 -8.1958323, 110.7966978 -8.1985508, 110.8310301 -8.2080655, 110.8324034 -8.1795208, 110.811804 -8.1564117, 110.7870848 -8.1550523, 110.790969 -8.1274696, 110.7882224 -8.1063968, 110.7827293 -8.0846432, 110.7765495 -8.0649279, 110.7669364 -8.0458915, 110.7552635 -8.0316136, 110.7573234 -8.0098559, 110.7662498 -7.990137, 110.769683 -7.9608968, 110.7703697 -7.926894, 110.7744895 -7.8976493, 110.781356 -7.8799655, 110.7847892 -7.8670422, 110.7854759 -7.8507175, 110.7847892 -7.8371131, 110.7861625 -7.8201069, 110.7751762 -7.8078621, 110.7641898 -7.8153451, 110.7593833 -7.8275897, 110.7456504 -7.8167056, 110.7360374 -7.8017395, 110.715438 -7.7901744, 110.7065116 -7.805141, 110.6927787 -7.8071818, 110.6790458 -7.8037804, 110.6735526 -7.7860926, 110.6591331 -7.8037804, 110.6467735 -7.8003789, 110.6213676 -7.7990184, 110.6014549 -7.8065015, 110.585662 -7.7990184, 110.5781089 -7.7881335, 110.5595695 -7.7820107, 110.554763 -7.7942563, 110.5375968 -7.7983381, 110.5266105 -7.7894941, 110.5135642 -7.772486, 110.4950248 -7.770445, 110.4950248 -7.7561576, 110.4867851 -7.7180555, 110.479232 -7.681311, 110.4716789 -7.647966, 110.4668723 -7.6105348, 110.4627525 -7.5819487, 110.4572593 -7.5622097, 110.4497062 -7.5390661, 110.4359733 -7.5472346, 110.4119407 -7.5669743, 110.3913413 -7.5914776, 110.3673087 -7.6146183, 110.3281699 -7.6411605, 110.3034507 -7.6574934, 110.293151 -7.6711036, 110.2814781 -7.6908377, 110.2732383 -7.7098904, 110.2649986 -7.6969618, 110.2636253 -7.681311, 110.2663718 -7.6656596, 110.2670585 -7.6472854, 110.2540122 -7.6425216, 110.2375327 -7.649327, 110.21762 -7.649327, 110.2045738 -7.6561323, 110.1935874 -7.6445633, 110.1716148 -7.649327, 110.1468955 -7.6466049, 110.1345359 -7.6520492, 110.1187431 -7.6697426, 110.1345359 -7.6881158, 110.1352226 -7.707849, 110.132476 -7.733705, 110.1214896 -7.7534362, 110.1159965 -7.7731664, 110.1036369 -7.7779287, 110.087844 -7.7942563, 110.0796043 -7.8085424, 110.0617515 -7.8146648, 110.0590049 -7.8405142, 110.045272 -7.8575195, 110.0466453 -7.8752043, 110.033599 -7.8874472, 110.0198661 -7.8942486, 110.0432121 -7.9030904))",DIY Yogyakarta,
