WKT,name,description
"POLYGON ((106.8509005 -6.232798, 106.8506859 -6.2332673, 106.8506215 -6.2336512, 106.8507503 -6.2341418, 106.8510721 -6.2345471, 106.8515013 -6.2348671, 106.851909 -6.2351017, 106.852381 -6.2355497, 106.8527029 -6.2359336, 106.8527458 -6.2364242, 106.8525956 -6.2370642, 106.8522308 -6.2377894, 106.8520592 -6.2384933, 106.8518231 -6.2393679, 106.8517588 -6.2397945, 106.8519304 -6.2403491, 106.8522308 -6.2410103, 106.8526171 -6.2420128, 106.8539045 -6.2420555, 106.8531106 -6.240925, 106.852896 -6.2402424, 106.8530248 -6.2390479, 106.853411 -6.2380454, 106.853647 -6.2366589, 106.853411 -6.2352084, 106.8532608 -6.2346538, 106.8527673 -6.2346964, 106.8525098 -6.2334593, 106.8512652 -6.2334593, 106.8513296 -6.2330113, 106.8509005 -6.232798))",Tebet Echo Park.,
