WKT,name,description
"POLYGON ((106.82527 -6.1714908, 106.8242829 -6.1715121, 106.823725 -6.1715121, 106.8231671 -6.1717041, 106.8231457 -6.1722374, 106.8231671 -6.1727068, 106.82321 -6.1731761, 106.82321 -6.1739441, 106.82321 -6.1743708, 106.8231242 -6.1753094, 106.8231242 -6.1758427, 106.8231457 -6.1764187, 106.8231457 -6.1771867, 106.8231457 -6.1783814, 106.8230384 -6.179064, 106.8231028 -6.1796614, 106.8232315 -6.1800667, 106.8237465 -6.1803653, 106.8244975 -6.180408, 106.8253773 -6.180408, 106.8268364 -6.1802374, 106.8279522 -6.1803014, 106.8290036 -6.1802374, 106.8301409 -6.1801947, 106.8310421 -6.1801094, 106.8310421 -6.1796614, 106.8307846 -6.179256, 106.8302696 -6.1788294, 106.8304198 -6.1784027, 106.8298619 -6.1777841, 106.8297976 -6.1773147, 106.8298405 -6.1763974, 106.8299478 -6.1755227, 106.8299478 -6.1749041, 106.8299048 -6.1742001, 106.8297761 -6.1735601, 106.8293899 -6.1733041, 106.8291109 -6.1728988, 106.8290894 -6.1723228, 106.8292182 -6.1718321, 106.8287247 -6.1715121, 106.8269437 -6.1714694, 106.82527 -6.1714908))",Taman Monas,
