WKT,name,description
"POLYGON ((106.806055 -6.2128499, 106.7982659 -6.2146631, 106.7982659 -6.2153244, 106.7983088 -6.2158363, 106.7983517 -6.2162843, 106.7984161 -6.2173295, 106.7984376 -6.2184388, 106.7983088 -6.219868, 106.7983088 -6.2206786, 106.7990598 -6.2209559, 106.7999825 -6.2212972, 106.8031368 -6.2225984, 106.8036947 -6.2232383, 106.8044457 -6.2242835, 106.8048212 -6.2246675, 106.8052825 -6.2244542, 106.8061194 -6.2237716, 106.8087372 -6.2220864, 106.8082222 -6.2213398, 106.8082652 -6.2158363, 106.8069133 -6.215751, 106.8060979 -6.215559, 106.8062911 -6.2143005, 106.806334 -6.2134472, 106.806055 -6.2128499))",Gelora Bung Karno,
